year,geography_type,geography_id,geography_name,taz_id,CO_TAZID,CO_FIPS,CO_NAME,CITY_FIPS,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,HH + Job Intensity,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2035,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,19773.666,58919.38,2.98,53798.002,3676.001,26760.999,23361.0,58777.896,94370.494,2307.666,1368.333,12665.331,14095.668,4014.33,5710.668,1259.6689999999999,12376.33,291.57099999999997,1.818,3247.635,1438.873
2036,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,19935.666,58937.949,2.956,54295.332,3732.6690000000003,26801.667,23761.001,59368.491,95252.689,2346.0,1386.667,12791.998,14009.666000000001,4127.997,5743.333,1289.003,12600.668,295.93,1.803,3315.226,1460.199
2037,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,20073.336,58889.564,2.934,55109.666,3834.335,26924.668,24350.668,60677.201,96809.209,2416.6659999999997,1417.6680000000001,12940.331,13984.334,4277.999,5811.9980000000005,1348.332,12912.335000000001,298.54699999999997,1.786,3780.375,1486.829
2038,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,20215.667,58865.424,2.912,56181.664000000004,3951.669,27088.668999999998,25141.334,61640.527,98028.728,2495.9990000000003,1455.666,13046.0,14042.667000000001,4449.334,5890.004,1409.33,13392.666,304.441,1.78,3635.5769999999998,1517.063
2039,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,20355.667,58878.65,2.892,57420.001,4067.67,27338.999,26013.334000000003,63249.399,99889.6,2582.667,1484.999,13212.999,14126.0,4639.666,6008.3369999999995,1488.0,13877.33,310.886,1.777,3970.267,1546.468
2040,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,20474.666,58858.955,2.875,58835.0,4233.0,27559.999,27041.997,64423.544,101277.942,2696.997,1536.0,13338.666,14221.331,4875.666,6152.334,1581.662,14432.331999999999,313.99,1.777,3700.106,1572.674
2041,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,20595.668,58844.697,2.857,60413.998999999996,4422.001,27801.001,28191.001,66241.444,103313.648,2830.001,1592.0,13446.333,14354.668,5142.664,6303.6669999999995,1691.001,15053.667,318.152,1.784,3904.056,1603.457
2042,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,20741.001,58884.432,2.839,62344.334,4663.003,28150.664,29530.67,68812.776,106146.579,2989.332,1673.667,13625.998,14524.667,5462.6630000000005,6478.3369999999995,1795.665,15794.003,327.984,1.801,4506.055,1632.607
2043,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,20870.333,58920.742,2.823,64217.335,4902.3330000000005,28485.998,30828.999,70023.391,107589.99,3143.335,1758.998,13804.997,14680.998,5734.665,6663.001,1899.665,16531.667,331.758,1.815,3809.82,1662.667
2044,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21027.667999999998,59021.018,2.807,66584.997,5191.334,28950.331,32443.333,73302.325,111152.129,3318.999,1872.329,14096.664999999999,14853.667,6105.332,6890.668,2049.996,17397.331,334.33299999999997,1.813,4680.406,1700.771
2045,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21162.998,59082.561,2.792,69720.66799999999,5595.6630000000005,29832.002,34293.001,76578.261,114671.655,3580.333,2015.332,14749.333999999999,15082.668,6515.332,7187.333,2265.666,18324.667,335.935,1.81,4785.715,1734.13
2046,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21264.998,59104.437,2.779,72510.669,5900.333,30539.671,36070.666,78915.156,117192.15,3777.6639999999998,2122.666,15227.333999999999,15312.336,6937.666,7493.0,2471.332,19168.669,339.656,1.811,4298.239,1764.789
2047,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21356.334,59120.154,2.768,75263.333,6146.333,31356.67,37760.334,82291.415,120732.817,3940.998,2205.336,15777.333,15579.334,7335.001,7755.002,2793.333,19877.004,339.656,1.824,4887.556,1799.046
2048,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21436.0,59110.383,2.758,78028.332,6374.665,32217.335000000003,39436.333,86046.15,124630.95,4093.665,2281.002,16451.667,15765.668000000001,7803.9980000000005,8064.0,2961.0,20607.333,340.08,1.844,5844.61,1831.282
2049,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21527.0,59132.782999999996,2.747,80490.00099999999,6614.0,33085.666,40790.334,87776.798,126525.398,4246.0,2368.003,17176.666,15909.0,8214.333,8395.335,3055.667,21125.002,340.41499999999996,1.865,5079.907,1864.617
2050,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21596.332000000002,59098.476,2.737,83552.001,6930.335,33986.002,42635.666,91376.91500000001,130250.311,4454.666,2475.668,17927.666,16058.333999999999,8750.664,8788.668,3247.665,21848.666,340.56,1.885,5580.688,1901.785
2051,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21632.999,58986.312,2.727,86267.666,7187.669,34956.0,44124.001,94037.632,132977.029,4615.997,2571.669,18768.999,16186.999000000002,9087.666,9153.672,3459.666,22423.001,340.744,1.902,5499.055,1928.264
2052,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21736.668,59047.549,2.716,89080.338,7464.332,35895.004,45720.998,97286.198,136412.202,4790.665,2673.668,19572.334,16322.665,9426.999,9565.334,3679.333,23049.333,340.653,1.922,5900.599,1962.685
2053,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21802.668,59000.648,2.706,92198.33499999999,7791.667,36808.335,47598.332,100991.17300000001,140235.977,5001.3330000000005,2790.336,20310.667,16497.666,9771.998,10036.665,3903.667,23885.999,340.744,1.944,6457.582,1992.57
2054,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21892.999,58983.415,2.694,95355.999,8139.333,37867.002,49349.666,104243.639,143651.036,5196.999,2942.334,21185.332,16681.667,10092.33,10503.332,4150.999,24602.998,340.744,1.96,6518.85,2026.083
2055,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,21947.999,59020.052,2.689,98568.664,8463.668,38776.333,51328.667,107437.256,146943.653,5404.3330000000005,3059.334,21866.666,16909.665,10469.664,10940.335,4440.999,25477.666,340.744,1.969,6466.2,2059.675
2056,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22047.998,59418.083,2.695,101791.66799999999,8735.0,39599.001,53457.669,111235.401,150921.795,5583.996,3151.0,22428.331,17170.663,10823.0,11416.336,4827.3330000000005,26391.002,340.559,1.96,6990.326,2110.897
2057,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22113.332,59814.915,2.705,104652.998,9054.666000000001,40473.002,55125.335,114322.199,154126.195,5793.664,3261.002,23079.998,17393.0,11122.0,11758.005,5065.999,27179.332,340.559,1.928,7171.176,2155.537
2058,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22153.665,60073.299,2.712,107290.00200000001,9329.667,41453.998999999996,56506.333,116544.718,156421.313,5959.999,3369.666,23840.665,17613.334,11387.332,12064.335000000001,5256.0019999999995,27798.668999999998,341.318,1.898,6715.79,2195.714
2059,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22105.665,60170.36,2.722,109712.337,9515.665,42346.998999999996,57849.666,119777.367,159567.562,6087.001,3428.6659999999997,24522.331,17824.666,11654.663,12347.337,5469.9980000000005,28377.668,341.318,1.879,7492.871,2228.967
2060,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22150.332,60549.413,2.734,112006.334,9721.002,43184.334,59101.001000000004,121843.899,161714.495,6217.666,3503.332,25180.665,18003.664,11877.665,12634.003,5661.9980000000005,28927.333000000002,341.22700000000003,1.869,7222.02,2272.455
2061,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22172.332,60943.461,2.749,114507.667,10099.333,43922.334,60485.998,124652.716,164562.912,6416.665,3682.667,25709.665,18212.666,12087.663,12928.003,5864.668,29605.665,341.318,1.863,7489.068,2312.799
2062,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22206.332,61336.17,2.762,116744.667,10338.334,44668.335,61738.003,126996.866,166968.262,6585.998,3752.331,26267.665,18400.666,12262.33,13199.0,6050.333,30226.335,341.22700000000003,1.86,7550.729,2358.377
2063,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22234.332,61702.71,2.775,119035.666,10579.001,45420.67,63036.001,129334.07400000001,169355.87,6783.331,3795.666,26844.665,18575.999,12443.664,13463.333,6230.332,30898.670000000002,341.319,1.857,7553.675,2401.556
2064,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22261.332,62116.288,2.79,121076.998,10817.333999999999,46162.0,64097.67,132033.169,172103.565,6972.999,3844.333,27452.999,18708.999,12569.665,13689.333,6400.666,31438.003,341.50199999999995,1.854,8167.07,2445.745
2065,large_district,11,SL Northwest,,,,,,,11,SL Northwest,,,,,22288.332,62508.475,2.805,123293.335,11085.0,46962.667,65245.668,134392.848,174511.844,7181.997,3903.0,28139.332000000002,18823.332,12697.666,13914.333,6606.336,32027.336,341.319,1.852,8263.537,2492.809
2023,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,88286.667,274411.753,3.108,231245.998,28237.0,76320.665,126688.333,253346.657,412262.658,17458.0,10779.0,26288.999,50031.666,27461.0,31584.0,8399.333,59244.0,37.086,992.035,15411.015,5660.5380000000005
2024,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,88619.339,272902.723,3.079,234659.339,28382.674,76475.998,129800.668,253575.626,413090.44299999997,17465.665,10917.0,25786.0,50689.992,27453.336,33198.99,8877.666,60270.657,38.175999999999995,1015.793,12315.197,5547.119
2025,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,89310.334,272200.128,3.048,237928.00400000002,28544.668,77139.667,132243.651,259329.775,420088.377,17653.327,10891.326000000001,25761.0,51378.668,27703.332,33874.001,9566.672,61099.668,38.175999999999995,1003.5859999999999,14272.443,6087.567
2026,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,90346.664,272470.212,3.016,238557.001,28391.004,77317.664,132848.33,260929.315,423553.30700000003,17546.672,10844.335000000001,25730.334,51587.332,27417.327,34011.337,9959.993,61459.663,38.233,1024.944,15137.545,6171.589
2027,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,91307.672,272509.803,2.985,240866.664,28636.659,77716.004,134513.999,263671.934,428025.75,17745.67,10891.002,25714.333,52001.67,27428.666,34467.336,10367.663,62250.328,38.291000000000004,1038.894,15446.56,6281.548
2028,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,92388.67,272955.563,2.954,241280.997,28550.66,77674.674,135055.664,264867.783,431167.393,17746.332,10804.333,25707.999,51966.67,27460.665,34603.992,10561.335,62429.666,38.597,988.985,16185.615,6373.59
2029,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,93694.66100000001,274123.962,2.926,242584.989,28477.001,77655.336,136452.668,266400.386,435050.76900000003,17805.663,10671.328,25687.0,51968.335,27659.663,34923.662,10783.668,63085.659,38.941,927.311,16342.739,6506.375
2030,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,94780.992,274643.123,2.898,244378.334,28665.665,77657.999,138054.662,268270.815,438876.591,18066.999,10598.666,25687.0,51970.998999999996,27914.333,35227.996,11276.004,63636.329,38.271,907.6949999999999,16301.955,6644.561
2031,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,96005.335,275603.57,2.871,245292.33000000002,28779.002,77578.005,138935.335,268867.875,441677.48,18338.664,10440.338,25580.999,51997.003,28082.668,35340.995,11464.001,64047.664,40.279999999999994,909.6569999999999,15863.77,6761.836
2032,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,97024.007,276023.745,2.845,246345.334,28802.331000000002,77566.672,139976.335,269793.158,444436.379,18530.333,10271.998,25531.002,52035.673,28242.666,35474.996,11638.33,64620.326,40.306,951.0640000000001,15569.331,6887.119
2033,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,98049.669,276532.18,2.82,247740.669,28972.664,77452.0,141316.005,271759.442,448248.849,18728.337,10244.329,25486.67,51965.332,28520.001,35649.667,11780.665,65365.664,40.144,995.523,15958.402,7024.717
2034,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,98880.331,276636.732,2.798,249591.995,29369.674,77449.669,142772.671,272532.031,450516.624,18864.332,10505.325,25452.668999999998,51996.996,28739.665,35881.667,11982.334,66169.002,40.864,1034.75,14676.52,7187.886
2035,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,99295.328,275831.394,2.778,248449.995,28940.659,76761.325,142748.003,272693.967,451425.551,18851.67,10089.0,25447.668,51313.664,28974.336,36007.995,12011.336,65754.336,40.784,1046.957,15942.192000000001,7214.04
2036,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,99893.666,275645.134,2.759,249052.00699999998,29075.998,76375.996,143600.004,274369.91599999997,454178.514,18938.324,10137.665,25427.668999999998,50948.328,29214.333,36195.654,12045.994,66143.999,39.861,1038.674,16916.39,7322.999
2037,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,101070.993,276909.979,2.74,249907.335,29287.667,76140.662,144479.003,275076.382,457004.161,19106.661,10180.998,25397.668999999998,50742.997,29299.999,36436.996,12167.672,66574.334,39.848,1028.6490000000001,16609.414,7491.141
2038,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,102479.333,278838.45,2.721,251014.011,29367.338,76155.327,145491.333,275048.022,459510.821,19219.665,10147.665,25367.668,50787.665,29490.997,36710.99,12282.342,67006.993,40.029999999999994,1025.3809999999999,15275.635,7692.975
2039,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,103665.006,280393.134,2.705,252060.998,29362.34,76155.994,146542.669,276291.635,462888.653,19261.997,10100.335,25329.001,50827.004,29742.333,37028.324,12415.335,67356.667,40.914,1023.6370000000001,15293.069,7873.012
2040,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,104828.003,281804.00800000003,2.688,253477.007,29451.002,76152.33,147873.667,277327.608,466018.017,19348.662,10102.338,25288.002,50864.33,30051.331000000002,37374.994,12564.338,67883.003,40.925,1023.419,14729.275,8056.987
2041,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,105961.669,283155.481,2.672,254770.66700000002,29540.999,76153.667,149076.003,278854.14,469585.147,19462.998,10078.006,25216.668,50936.997,30298.328999999998,37712.333,12668.004,68397.337,41.863,1027.56,14766.76,8247.293
2042,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,106958.327,284150.234,2.657,256025.0,29638.666,76145.333,150240.995,280536.535,473061.516,19521.0,10117.671,25133.0,51012.334,30580.338,38044.002,12792.673,68824.0,42.59,1037.367,15013.565,8418.008
2043,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,107998.996,285365.273,2.642,257363.665,29677.332,76015.66100000001,151670.666,282448.461,476846.649,19602.006,10075.336,24967.667,51047.997,30933.331,38430.67,12893.67,69412.998,42.474,1045.647,15387.671,8608.999
2044,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,108934.334,286399.217,2.629,258716.664,29705.663,75954.654,153056.336,284073.337,480155.139,19630.334,10075.335,24818.667999999998,51135.997,31277.989,38799.337999999996,12988.676,69990.334,41.334,1044.557,15468.626,8802.155999999999
2045,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,109923.663,287594.711,2.616,260381.336,29867.328,75645.327,154868.667,286347.859,484210.448,19778.67,10088.663,24524.334,51121.0,31755.324,39300.001000000004,13163.339,70650.0,41.246,1042.3790000000001,15883.498,8999.411
2046,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,110636.0,288310.87,2.606,263068.332,29948.667,75602.658,157517.00400000002,290314.721,489459.521,19855.671,10092.999,24468.334,51134.33,32508.334,39938.332,13462.669,71607.664,42.080999999999996,1043.033,16975.384000000002,9185.886
2047,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,111805.001,289987.121,2.594,266720.67,30436.671,75725.333,160558.668,293418.585,494667.588,20180.998,10255.666,24451.667,51273.664000000004,33231.326,40602.0,13950.34,72775.005,42.080999999999996,1050.443,16188.81,9416.597
2048,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,113456.665,292847.553,2.581,269231.004,30728.005,75749.662,162753.339,297018.135,501240.13,20386.671,10341.331,24441.001,51308.663,33916.666,41187.335,14155.002,73494.333,42.089,1062.21,16989.683,9693.148
2049,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,115346.668,296384.119,2.57,272198.332,31118.999,75835.664,165243.669,300770.749,508394.753,20627.671,10491.33,24440.001,51395.665,34646.33,41836.996,14393.672,74366.665,42.089,1074.199,17458.519,9997.611
2050,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,117687.004,300937.527,2.557,274824.0,31390.66,75909.331,167524.005,304230.702,516067.314,20783.673,10607.0,24432.335,51477.0,35338.338,42511.66,14630.002,75044.002,42.07,1085.965,17923.683,10354.967
2051,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,119960.004,305264.004,2.545,277340.663,31784.333,75935.99799999999,169620.335,307616.589,523544.601,21064.005,10720.334,24407.002,51529.003,35901.338,42969.663,14899.332,75849.998,42.089,1095.773,18448.615,10689.453
2052,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,121893.332,308707.497,2.533,279659.998,32105.328,75999.666,171554.998,310695.195,530103.191,21308.004,10797.334,24405.667999999998,51593.998,36380.343,43489.665,15116.001,76569.0,42.415,1107.105,18872.35,11013.315
2053,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,123848.672,312562.427,2.524,282539.004,32513.994,76069.002,173955.998,314439.48,537367.096,21568.665,10945.333,24402.335,51666.666,36906.335,44066.333,15406.333,77576.997,42.089,1119.746,19417.43,11321.21
2054,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,125281.332,314792.793,2.513,285019.671,32897.663,75867.663,176254.336,318164.555,543670.951,21837.666,11059.997,24157.003,51710.664,37412.339,44700.329,15700.337,78441.331,42.424,1128.683,20379.395,11594.376
2055,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,126135.333,316223.792,2.507,287715.342,33240.002,75896.994,178578.338,321560.71,548604.309,22069.674,11170.332,24102.336,51794.663,37801.337,45333.335,15932.336,79511.332,42.424,1134.1299999999999,20816.758,11852.04
2056,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,126215.332,317737.333,2.517,291470.333,33590.998,75982.329,181897.003,326007.054,553194.65,22318.671,11272.334,24092.002,51890.334,38453.001000000004,46157.671,16375.669,80910.665,42.406,1128.8990000000001,21274.927,12090.497
2057,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,126298.331,319467.145,2.529,294825.003,33968.336,76015.994,184840.663,329723.362,557060.355,22570.998,11397.329,24035.002,51980.998,39164.336,46817.671,16786.338,82072.33,42.406,1110.375,21434.763,12310.82
2058,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,126494.663,320803.714,2.536,297986.666,34427.998,75973.33,187585.333,333104.959,560795.348,22874.0,11554.0,23912.668999999998,52060.667,39846.002,47402.004,17174.334,83163.005,42.416000000000004,1093.158,21444.2,12538.508
2059,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,126822.329,322943.244,2.546,300588.665,34771.337,75808.66,190008.665,336933.589,565213.776,23102.998,11668.333,23753.335,52055.33,40457.668,47926.003,17491.333,84133.671,42.416000000000004,1082.0449999999998,22422.663,12797.806
2060,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,126896.663,324704.809,2.559,303430.337,35070.999,75880.33,192479.0,340129.264,568543.253,23298.0,11773.002,23746.336,52133.996,41048.332,48493.001,17862.337,85075.331,42.406,1076.378,22551.369,13028.773
2061,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,127122.996,327080.57,2.573,306722.341,35655.33,75943.662,195123.337,343960.315,572781.703,23565.997,12089.335,23740.668999999998,52202.999,41646.664,49081.004,18242.334,86153.334,42.416000000000004,1073.325,22853.055,13269.194
2062,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,127164.996,328893.701,2.586,309412.341,36039.328,76012.997,197359.999,346906.435,575803.423,23816.331,12223.003999999999,23738.668999999998,52274.333,42096.001,49585.998,18584.331,87093.666,42.406,1071.148,22875.627,13504.926
2063,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,127419.996,330926.662,2.597,311942.006,36389.332,76042.66,199510.0,350020.969,579376.957,24064.008,12325.33,23714.335,52328.33,42538.339,50112.664,18925.666,87933.33,41.414,1069.403,23216.958,13751.195
2064,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,127427.996,332984.183,2.613,314375.673,36763.667,76103.664,201508.335,352827.98,582198.368,24336.333,12427.33,23707.335,52396.33,42886.337,50554.997,19253.666,88813.336,41.432,1067.878,23322.571,14020.437
2065,large_district,12,SL North Central,,,,,,,12,SL North Central,,,,,127456.996,334860.407,2.627,316709.67,37132.0,76150.664,203427.005,355464.078,584886.666,24603.334,12528.665,23698.001,52452.664,43232.669,50983.995,19562.333,89647.991,41.414,1066.57,23394.187,14252.239
2023,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,14380.0,22795.743,1.585,98490.333,15382.0,4443.333,78665.0,104486.05099999999,130370.051,6356.0,9026.0,918.0,3525.333,27112.0,12154.0,3086.0,36313.0,0.0,74.05799999999999,4996.738,924.9250000000001
2024,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,16305.668,27242.063,1.671,98866.999,15517.664999999999,4355.665,78993.67,107322.572,136672.776,6435.003,9082.667,834.665,3520.999,27035.666,12136.665,3195.998,36625.331,0.0,75.832,7356.256,1023.478
2025,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,17855.671,30403.158,1.703,100032.001,15597.335,4437.664,79997.00200000001,107235.013,139375.226,6596.669,9000.67,811.332,3626.33,27265.668,12153.001,3402.003,37176.33,0.0,74.92,5911.642,1216.4470000000001
2026,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,19358.336,33347.252,1.723,99882.999,15599.998,4429.999,79852.999,107197.165,142042.173,6605.67,8994.334,802.332,3627.664,26993.999,12059.329,3467.666,37332.002,0.0,76.515,5915.475,1322.171
2027,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,20816.667,36201.434,1.739,98752.33,15168.336,4428.333,79155.666,106537.395,144007.396,6510.669,8657.664999999999,789.999,3638.331,26857.999,11884.999,3580.998,36831.665,0.0,77.557,6275.541,1431.97
2028,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,22494.0,39604.609,1.761,98022.001,15096.669,4343.665,78581.668,105792.435,146281.635,6505.667,8591.001,782.999,3560.6620000000003,26477.668,11780.0,3643.6639999999998,36680.331,0.0,73.83099999999999,6142.126,1554.478
2029,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,23818.339,42032.741,1.765,98615.998,14988.335000000001,4322.001,79305.666,106553.913,149426.93,6482.665,8505.667,780.667,3541.334,26744.001,11761.333,3712.997,37087.336,0.0,69.227,6215.341,1653.347
2030,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,24611.337,43390.373,1.763,100507.663,15159.663,4329.334,81018.661,108369.522,152669.933,6735.668000000001,8424.001,780.667,3548.668,27388.332000000002,11783.333999999999,3987.3289999999997,37859.668,0.0,67.762,6068.547,1725.548
2031,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,25323.668999999998,44545.977,1.759,101417.33,15290.666,4287.0,81839.663,109252.266,154834.873,6989.331,8301.333999999999,773.999,3513.0,27777.339,11720.001,4082.6659999999997,38259.667,0.0,67.908,5981.993,1785.025
2032,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,25902.994,45401.947,1.753,103042.334,15485.669,4273.666,83283.00200000001,110658.256,157283.638,7237.665,8248.002,772.333,3501.331,28223.33,11742.999,4398.665,38918.0,0.0,70.999,5707.5599999999995,1837.368
2033,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,26363.001,46012.879,1.745,104679.668,15655.0,4252.333,84772.33,112464.432,159917.835,7420.336,8234.668,767.333,3484.997,28841.001,11757.0,4567.002,39607.335,0.0,74.318,5821.924,1888.528
2034,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,26865.999,46729.282,1.739,106641.99799999999,16019.338,4239.666,86382.998,114515.137,162873.934,7543.331,8476.001,757.3340000000001,3482.333,29312.999,11836.003,4848.33,40385.666,0.0,77.246,5840.287,1955.604
2035,large_district,13,SL CBD,,,,,,,13,SL CBD,,,,,27189.004,47116.965,1.733,106492.998,15716.671,4188.665,86587.667,114495.89600000001,163436.108,7556.666,8160.003,757.0,3431.665,29735.662,11823.669,4889.999,40138.335,0.0,78.15899999999999,5944.251,1980.491
